id,slug,3do_parent,android_parent,atari_parent,commodore-amiga_parent,ios_parent,linux_parent,mac_parent,neo-geo_parent,nintendo_parent,pc_parent,playstation_parent,sega_parent,web_parent,xbox_parent,action,adventure,arcade,board-games,card,casual,educational,family,fighting,indie,massively-multiplayer,platformer,puzzle,racing,role-playing-games-rpg,shooter,simulation,sports,strategy,released_año,released_mes,released_dia,released_trimestre,released_cuatrimestre,released_semestre,released_lustro,released_decada,released_estacion,exito,target
327496,100-meters-apart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327497,voltaic-pursuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327498,aizheng-ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327499,100-step-dungeon,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327500,nature-run,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327502,gravitch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327503,apache-itch-ient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.3666666666666667,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327505,cuddly-toy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327506,vietnamese-su-ton-doi-ta,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327507,playroom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327509,blokjes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.3666666666666667,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327513,secrets-of-alchaemia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327514,tails-from-the-galaxy-stowaway,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327515,science-themed-game-user-interface,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327516,mega-laboratory-scene-creation-kit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327517,breakin-itch-marcos-retrobits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327518,krono-time-twisted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327519,squared-jakopo87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327520,alternate-numbers,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327521,jet-pack-man-robert-brooks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327522,dont-build,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327523,magus-itch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327524,laboratory-2d-game-tileset,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327525,false-positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327526,star-summon-heros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327527,kill-them-all-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327529,100-star-rain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327531,100-floors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327533,ghosts-took-my-camera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327535,quick-easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327536,ice-cubes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327538,long-long-night,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327539,summer-days-mijomarch,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327541,otherworld-invasion-100-soldiers,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327542,primal-knockout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327543,burt-the-squirt-wip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327544,ghosts-vs-punks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327545,100-seconds-to-express-your-feelings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327546,axes,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327549,tanks-sarthak123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327550,brightside,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327551,foxheart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327552,sand-sail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327553,monkey-time-creatorcreepy,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327554,bowhunter-2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327555,super-champion-league,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327556,100-seconds-itch-johano-r-sulfuro,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327558,holypizza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327559,everyone-is-dead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327560,and-time-goes-on,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327561,tank-project,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327562,dear-sword,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327563,holy-pizza-webbuild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327564,all-we-need-is-love,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327565,star-blitz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327568,five-ghosts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327570,reverse-bros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327571,ds_15-fragment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327573,blackened,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327574,cor-corinna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327577,dark-light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327578,bunny-business-prototype,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.3666666666666667,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327579,cruise-control-itch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327580,flatland-vikinghelmet99,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327582,super-husky-demo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.4,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
327583,lineeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.3666666666666667,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
